id,base_url,url,views,favorites,is_traditional,is_digital,Average_Hue,Average_Saturation,Average_Value,Average_Hue_Roughness,Average_Saturation_Roughness,Average_Value_Roughness,HUE_PALETTE_60,HUE_PALETTE_120,HUE_PALETTE_180,HUE_PALETTE_240,HUE_PALETTE_300,HUE_PALETTE_360,SAT_PALETTE_42,SAT_PALETTE_84,SAT_PALETTE_126,SAT_PALETTE_168,SAT_PALETTE_210,SAT_PALETTE_252,VAL_PALETTE_42,VAL_PALETTE_84,VAL_PALETTE_126,VAL_PALETTE_168,VAL_PALETTE_210,VAL_PALETTE_252,num_unique_hues,num_unique_sat,num_unique_vals,Value_Contrast,Color_Contrast,is_frontal_face,is_profile_face,face_size,face_x_20,face_x_40,face_x_60,face_x_80,face_x_100,face_y_20,face_y_40,face_y_60,face_y_80,face_y_100,eye_size,number_of_visible_eyes,eye_x_in_img_20,eye_x_in_img_40,eye_x_in_img_60,eye_x_in_img_80,eye_x_in_img_100,eye_y_in_img_20,eye_y_in_img_40,eye_y_in_img_60,eye_y_in_img_80,eye_y_in_img_100
41,http://jimbospolka.deviantart.com/art/SAMURAI-JACK-DONE-611156149,http://orig09.deviantart.net/bf96/f/2016/146/f/b/sam_9002_by_jimbospolka-da3v73p.jpg,25,10,1,0,36.0316650099,70.408416998,75.59625,74.1751319368,77.4889760312,84.6137468058,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,3,1,6,231.041931152,302.610473633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,http://alexsvartengel.deviantart.com/art/Unknown-girl-2-611150833,http://pre13.deviantart.net/53dd/th/pre/i/2016/146/c/5/unknown_girl_2_by_alexsvartengel-da3v301.jpg,22,5,1,0,40.707076296,33.0758403477,200.010549099,80.1257503866,94.7198460501,120.848242059,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,3,1,5,171.473358154,77.1962432861,1,0,0.260298734659,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,http://martinamatochova.deviantart.com/art/Red-head-611277394,http://pre15.deviantart.net/230d/th/pre/i/2016/146/1/c/red_head_by_martinamatochova-da3xsnm.jpg,6,5,1,0,132.879243853,28.2370705502,157.965547727,27.8491029571,61.8921682794,91.1053787515,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,5,165.884750366,93.7904052734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,http://creadoorm.deviantart.com/art/Katy-611215098,http://pre01.deviantart.net/690d/th/pre/f/2016/146/0/4/1200vsociety6_by_creadoorm-da3wgl6.jpg,14,5,1,0,30.6883020434,22.3978247932,232.34600016,35.0842832816,39.8376439948,36.1260542923,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,6,232.873138428,40.6273956299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,http://fedora-the-hat.deviantart.com/art/Nataly-611169570,http://img04.deviantart.net/938b/i/2016/146/9/b/nataly_by_fedora_the_hat-da3vhgi.png,15,5,1,0,35.442275641,18.7858573718,195.747988782,37.1204935415,40.6061307114,41.361866204,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,6,230.539886475,197.847595215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,http://novocaine4thepain.deviantart.com/art/Bored-drawing-611259635,http://pre12.deviantart.net/2468/th/pre/f/2016/146/a/f/bored_drawing_by_novocaine4thepain-da3xeyb.jpg,13,5,1,0,0.0,0.0,179.633522272,0.0,0.0,119.508721892,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,5,192.420135498,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,http://levonhackensaw.deviantart.com/art/Amber-2-611127395,http://pre13.deviantart.net/b8c7/th/pre/i/2016/146/4/a/amber_2_by_levonhackensaw-da3ukwz.jpg,9,5,1,0,14.2983701906,56.3117901636,155.087090359,19.3391144041,48.2876708898,58.8833215608,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,6,231.232055664,105.053451538,1,0,0.180617401311,0,0,1,0,0,0,0,1,0,0,0.0344200138504,2,0,0,1,0,0,0,0,1,0,0
48,http://yuumei.deviantart.com/art/Bad-Morning-607379124,http://pre10.deviantart.net/d41b/th/pre/f/2016/127/7/4/bad_morning_by_yuumei-da1m8qc.jpg,47151,11478,0,1,107.984859751,117.172672695,155.278038565,48.1868790615,72.2994554353,71.1454069195,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,3,1,5,184.545654297,182.986938477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,http://sakimichan.deviantart.com/art/Punch-baby-605272449,http://img00.deviantart.net/3eab/i/2016/116/4/f/punch_baby_by_sakimichan-da0d37l.jpg,68190,10831,0,1,76.7429812834,80.1254308364,97.0603915128,42.2356352032,82.3812943999,91.7848312345,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,3,1,6,204.242935181,353.28213501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,http://kuvshinov-ilya.deviantart.com/art/R-G-B-Triptych-608169733,http://pre11.deviantart.net/f794/th/pre/f/2016/131/3/c/r_g_b_triptych_by_kuvshinov_ilya-da236rp.jpg,28403,8229,0,1,62.6914523366,110.37677899,132.128425275,52.8972165776,54.3856413537,66.5771104588,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,5,1,5,247.826828003,326.900909424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,http://guweiz.deviantart.com/art/Reds-606604260,http://orig08.deviantart.net/9b74/f/2016/123/3/5/reds_by_guweiz-da15muc.jpg,25020,6023,0,1,112.887954084,94.4457534247,125.783768392,45.6207506057,96.39580635,99.8721346905,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,3,1,6,215.154388428,351.293823242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,http://claparo-sans.deviantart.com/art/Iyasha-605829919,http://pre11.deviantart.net/144b/th/pre/f/2016/119/2/6/iyasha_by_claparo_sans-da0p1cv.jpg,13306,2756,0,1,58.8894968355,65.4441582047,111.162900068,52.5588762792,73.5575615534,80.0861026338,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2,1,6,214.040359497,348.652984619,1,0,0.137145997316,0,0,0,1,0,0,0,1,0,0,0.045365139055,2,0,0,0,1,0,0,1,0,0,0
53,http://fukari.deviantart.com/art/fireflies-609899477,http://img03.deviantart.net/67a2/i/2016/140/2/3/fireflies_by_fukari-da349g5.jpg,9289,2530,0,1,31.9317808219,83.7866122234,183.051609589,38.4440086462,73.1529374838,76.6010410801,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,5,195.968490601,352.25668335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,http://cyarin.deviantart.com/art/Bedhead-610911916,http://orig03.deviantart.net/4ccf/f/2016/145/b/e/13240077_372232652900483_4112088289011512596_n_by_cyarin-da3pyng.jpg,5436,1980,0,1,51.6128212366,22.107030914,231.443325269,18.8134366925,36.8296296296,41.2420327304,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,4,138.823287964,51.1607055664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,http://raichiyo33.deviantart.com/art/Beige-607042114,http://pre02.deviantart.net/0f04/th/pre/f/2016/125/6/3/beige_by_raichiyo33-da1f0oy.jpg,10249,1940,0,1,27.4978082583,124.341208249,164.189938015,83.4280655884,117.296472656,118.067158922,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,5,193.141357422,353.785949707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,http://tsvetka.deviantart.com/art/Evie-605210086,http://orig04.deviantart.net/67e1/f/2016/116/2/0/evie_1000_by_tsvetka-da0br3a.jpg,8131,1875,0,1,66.90256,42.27205,172.249595714,97.6814592275,108.002311874,107.001656652,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,3,1,5,164.040512085,341.944000244,1,0,0.0928928571429,0,1,0,0,0,0,1,0,0,0,0.0423875432526,2,0,0,1,0,0,0,1,0,0,0
57,http://ryky.deviantart.com/art/Silence-605798910,http://pre00.deviantart.net/fcb1/th/pre/f/2016/119/c/a/silence_by_ryky-da0odfi.png,5612,1558,0,1,43.9606436826,66.9591924818,179.992799041,53.3836705754,87.6269533966,87.8418793194,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,5,203.346160889,356.275360107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,http://numyumy.deviantart.com/art/Study-609547885,http://img14.deviantart.net/fef2/i/2016/138/6/7/study_by_numyumy-da2wq5p.jpg,5738,1443,0,1,100.873945938,103.134979977,194.292205378,39.3327571936,77.1306008941,83.1059920438,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,1,4,140.260040283,356.16116333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,http://tamberella.deviantart.com/art/Ash-and-Kira-chu-607199470,http://pre10.deviantart.net/6788/th/pre/f/2016/126/1/d/ash_and_kira_chu_by_tamberella-da1ie3y.jpg,10036,1375,0,1,66.6576851629,123.975909542,73.7997318693,40.4817987555,81.113884833,85.3658196357,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,5,1,5,196.232681274,265.929351807,1,0,0.103107662881,0,0,1,0,0,0,1,0,0,0,0.0466680425888,2,0,0,1,0,0,0,1,0,0,0
60,http://drawkill.deviantart.com/art/Faces-606721720,http://pre15.deviantart.net/cdd4/th/pre/f/2016/123/b/0/faces_by_drawkill-da185h4.png,3553,1258,0,1,154.492559345,66.5652907151,78.6692996294,61.6405848941,75.4342338774,66.0186730468,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,2,1,5,192.352325439,343.218475342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,http://magion02.deviantart.com/art/Tears-605384667,http://orig09.deviantart.net/1054/f/2016/117/d/b/tears_by_magion02-da0fhsr.jpg,6042,1152,0,1,38.6896640625,177.931442188,58.158878125,55.0298685857,111.184234981,119.887529725,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,6,232.160476685,15.5435695648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,http://cake--chan.deviantart.com/art/Vanille-nyaaa-606009342,http://orig10.deviantart.net/9646/f/2016/120/8/8/88ea036dc7a7040ef8878a8340777bcc-da0svsu.png,3171,926,0,1,119.855845649,83.6733530378,205.954013136,79.3479273819,101.243215495,86.4690234327,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,5,192.908294678,68.2389831543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,http://fuwaffy.deviantart.com/art/com-Lacie-610080586,http://pre02.deviantart.net/482f/th/pre/i/2016/141/e/a/_com__lacie_by_fuwaffy-da3856y.png,2429,869,0,1,72.3184527163,29.7658816312,204.619494422,42.5672816142,57.1031206918,72.5122809876,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,3,1,4,111.094734192,351.835174561,1,0,0.0480987617223,0,1,0,0,0,0,0,1,0,0,0.131221366097,1,0,0,1,0,0,0,0,1,0,0
64,http://gdbee.deviantart.com/art/Galaxy-Blues-609938145,http://orig01.deviantart.net/041b/f/2016/140/8/8/galaxy_blues_by_gdbee-da353a9.jpg,1944,759,0,1,125.830685428,165.142258049,152.86314715,56.6603956044,88.1685370282,91.6883287148,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,3,1,5,174.679534912,234.061187744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,http://tknk.deviantart.com/art/Chignon-608905328,http://orig14.deviantart.net/1732/f/2016/135/4/f/chignon_by_tknk-da2iycw.jpg,2657,750,0,1,49.555750591,35.0075531915,178.581652876,53.6515547978,63.7887574642,65.3138386673,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,3,1,5,164.551361084,344.006347656,1,0,0.13939322301,0,1,0,0,0,0,0,1,0,0,0.0712448414269,1,1,0,0,0,0,0,1,0,0,0
66,http://webang111.deviantart.com/art/Lotus-Pond-610240215,http://orig11.deviantart.net/0d4d/f/2016/141/8/2/lotus_pond_copy_by_webang111-da3bkd3.jpg,3565,740,0,1,74.4424197901,62.395994003,89.2901109445,71.0943708709,93.9888498498,92.9609429429,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,2,1,4,160.388717651,328.587310791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,http://yuuike.deviantart.com/art/Reminiscence-Original-Artbook-STORENVY-OPEN-597965219,http://img13.deviantart.net/bbf8/i/2016/134/c/a/reminiscence__original_artbook__storenvy_open__by_yuuike-d9w0gwz.png,2143,721,0,1,51.9824799173,24.9897830957,246.446596687,29.8703547966,42.5490378065,29.78599783,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,3,1,3,91.8804168701,123.207305908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,http://proxycomics.deviantart.com/art/Miss-me-when-I-m-gone-608690099,http://pre10.deviantart.net/745a/th/pre/i/2016/133/f/d/miss_me_when_i_m_gone_by_proxycomics-da2ecab.png,7221,716,0,1,27.8234899749,95.5127656642,105.527278195,38.4687327513,81.4473857193,88.3314654524,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,2,1,5,180.32460022,69.7917938232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,http://mireys.deviantart.com/art/Hermit-Crab-610765043,http://orig12.deviantart.net/aad8/f/2016/144/1/6/fdfhg_by_mireys-da3mtbn.png,2397,709,0,1,21.1381356222,84.4747352786,210.715097504,37.365396003,72.8359719823,65.2266702306,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,2,1,4,173.71572876,352.226867676,1,0,0.0171721527478,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,http://ayyasap.deviantart.com/art/Rain-606207823,http://img03.deviantart.net/dd75/i/2016/121/6/2/rain_by_ayyasap-da0x4y7.jpg,3271,690,0,1,141.977706909,124.231972588,133.763788859,53.8605256191,94.400724313,87.9909308135,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,2,1,6,216.239089966,99.059173584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,http://aarongriffinart.deviantart.com/art/Portrait-13-605954136,http://pre10.deviantart.net/a893/th/pre/i/2016/120/6/e/portrait_13_by_aarongriffinart-da0rp7c.jpg,3135,690,0,1,92.6815048671,64.9609826988,179.381176633,58.5785072335,78.470531561,80.1755536152,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,4,1,6,221.614471436,354.454986572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,http://samuelyounart.deviantart.com/art/Tzuyu-605697707,http://pre03.deviantart.net/f6e8/th/pre/i/2016/118/5/9/tzuyu_by_samuelyounart-da0m7cb.jpg,2864,677,0,1,54.3008147781,80.1846463373,153.476522579,23.8080772401,46.0205375641,46.6308511891,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,3,1,6,199.845046997,337.127227783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,http://nad4r.deviantart.com/art/Black-and-White-605370342,http://pre10.deviantart.net/85fa/th/pre/f/2016/117/e/8/black_and_white_by_nad4r-da0f6qu.jpg,3559,665,0,1,35.1712385328,3.36983444189,139.879045739,21.1542020838,29.4514343477,115.270118571,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,3,1,6,223.421127319,95.5840148926,1,0,0.276388951449,0,0,1,0,0,0,1,0,0,0,0.0508646446356,2,0,0,1,0,0,0,1,0,0,0
74,http://yuumei.deviantart.com/art/Through-the-Distorted-Lens-607508774,http://pre15.deviantart.net/6b40/th/pre/f/2016/132/9/c/through_the_distorted_lens_by_yuumei-da1p0rq.jpg,33746,10826,0,1,49.0634601326,162.301106093,136.658652209,70.3737058641,104.501193912,105.749228279,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,4,1,5,189.220245361,177.82244873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,http://nasuki100.deviantart.com/art/Self-Portrait-609733047,http://img05.deviantart.net/f614/i/2016/139/b/6/self_portrait_by_nasuki100-da30p13.png,1874,624,0,1,104.464747222,153.959355556,108.396069444,75.2700584307,99.2764552031,99.4542821369,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2,1,6,205.857620239,351.827911377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,http://ronindude.deviantart.com/art/Lin-the-Barmaid-Portrait-605139789,http://pre04.deviantart.net/3ee9/th/pre/f/2016/115/b/5/b567a4d290248f829a91df57a061d321-da0a8ul.png,3888,558,0,1,19.1846346812,71.6177209137,209.261434988,31.5685794319,45.9422598495,53.6166289628,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,2,1,5,235.146697998,345.173126221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,http://orpheelin.deviantart.com/art/Commission-for-Papercut-606766066,http://orig03.deviantart.net/ab27/f/2016/124/3/b/commission_for_papercut_by_orpheelin-da193oy.jpg,4543,548,0,1,0.0788660196123,0.068225023275,197.109046868,0.127911390992,0.15470847011,26.0278243005,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2,1,6,250.483230591,349.320220947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,http://gabbyd70.deviantart.com/art/Lantern-610345147,http://orig08.deviantart.net/2bfb/f/2016/142/5/4/lantern_by_gabbyd70-da3dtbv.jpg,1946,537,0,1,95.126238641,70.5614020251,144.52852639,58.6788986465,101.700989887,108.176967594,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,3,1,5,166.474487305,342.935180664,0,1,0.149087941842,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,http://fukari.deviantart.com/art/sleepy-drawing-timelapse-609897990,http://img00.deviantart.net/1a41/i/2016/140/b/5/sleepy___drawing_timelapse_by_fukari-da348au.jpg,7383,1915,0,1,69.8952172908,38.3014609339,214.264200185,28.7458292716,45.7597799384,51.5545882064,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,3,1,4,131.666992188,149.354370117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,http://cyarin.deviantart.com/art/Instagram-Follower-Freebie-607339751,http://orig01.deviantart.net/0706/f/2016/127/a/3/13124601_368114313312317_7050680692854116717_n_by_cyarin-da1lecn.jpg,7058,1496,0,1,108.197081998,113.282610844,127.909087874,20.5518439773,55.4889816003,65.6986855477,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,3,1,6,201.717071533,334.361755371,0,1,0.446159188034,0,0,1,0,0,0,1,0,0,0,0.0345908514026,2,0,0,1,0,0,0,1,0,0,0
81,http://raichiyo33.deviantart.com/art/Scavenger-610412766,http://pre12.deviantart.net/0de7/th/pre/i/2016/142/9/4/scavenger_by_raichiyo33-da3f9i6.jpg,9804,1192,0,1,130.175405394,116.043672981,121.289934474,58.2137802234,98.2744688585,96.3120229127,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,4,1,6,228.165908813,294.483642578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,http://tsvetka.deviantart.com/art/Duo-Damsel-607997995,http://orig05.deviantart.net/9ba1/f/2016/130/6/9/duo_damsel_1000_by_tsvetka-da1zi97.jpg,2827,543,0,1,94.0884128571,118.459374286,77.6211457143,101.521314735,117.66111731,104.988683834,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2,1,6,204.373168945,353.572937012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,http://alexzappa.deviantart.com/art/COMMISION-Schylar-609904320,http://img09.deviantart.net/7dfc/i/2016/140/0/a/commision___schylar_by_alexzappa-da34d6o.jpg,2145,538,0,1,60.1009874362,37.5372634472,141.779554378,51.7738220945,73.8987161563,85.5353524032,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,4,1,5,185.144088745,323.054138184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,http://numyumy.deviantart.com/art/Audrey-Hepburn-609389372,http://img11.deviantart.net/52de/i/2016/138/a/4/audrey_hepburn_by_numyumy-da2tbuk.jpg,5374,1206,0,1,61.8624014286,78.1406171429,151.850164286,39.6623064545,90.7903665296,102.526973002,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,3,1,5,178.690429688,354.439819336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,http://zeronis.deviantart.com/art/Alyssa-Portrait-610397472,http://orig00.deviantart.net/2ec1/f/2016/142/f/e/alyssa___portrait_by_zeronis-da3expc.jpg,8507,2335,0,1,43.3963182806,11.7781932159,227.356895303,56.4950498575,64.5446144134,93.2803807304,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,5,1,4,142.566375732,303.349639893,1,0,0.394481947031,0,0,1,0,0,0,1,0,0,0,0.00924556213018,2,0,0,1,0,0,0,1,0,0,0
86,http://kiwibon.deviantart.com/art/Allie-608361762,http://pre00.deviantart.net/bf34/th/pre/f/2016/132/f/c/allie_by_kiwibon-da27axu.png,1517,528,0,1,36.7080132301,23.0528828084,42.102384174,31.9901621859,36.9683370455,34.0100862691,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,3,1,6,246.86479187,348.618225098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,http://magion02.deviantart.com/art/Ms-Assistant-06-Sayako-Remastered-608216735,http://orig05.deviantart.net/b6d8/f/2016/131/3/d/ms_assistant_06_sayako_remastered_by_magion02-da2471b.jpg,5151,1129,0,1,24.4474646465,153.045692641,98.0852193362,44.4184997327,89.4284547911,68.0265993266,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,3,1,6,196.336853027,149.969558716,1,0,0.204005772006,0,0,1,0,0,0,0,1,0,0,0.0714424654821,2,0,0,1,0,0,0,0,1,0,0
88,http://cake--chan.deviantart.com/art/Motaii-608367085,http://orig14.deviantart.net/2b24/f/2016/132/7/f/motaii_by_cake__chan-da27f1p.png,1842,521,0,1,124.398443147,132.456055046,160.745132054,87.2726335901,109.857243919,105.039788774,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,4,1,5,163.636047363,259.735137939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,http://pheberoni.deviantart.com/art/R-610825422,http://pre11.deviantart.net/cbcb/th/pre/f/2016/144/3/a/3a06fd14c2a490c7ae29041d68909438-da3o3wu.jpg,1634,502,0,1,74.082692363,54.2482522689,133.173909725,44.1927321109,71.7137557693,83.5819435327,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,4,1,6,220.859283447,184.336502075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,http://gdbee.deviantart.com/art/Artist-608583332,http://orig12.deviantart.net/fbf4/f/2016/133/f/2/artist_by_gdbee-da2c1wk.jpg,1657,570,0,1,73.6938209432,119.312252598,180.537657874,56.0022238232,77.6949247518,75.8857236631,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,4,1,4,184.795043945,324.414703369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,http://endiria.deviantart.com/art/mess-on-the-floor-609160576,http://pre03.deviantart.net/4e94/th/pre/i/2016/136/2/4/mess_on_the_floor_by_endiria-da2ofb4.png,1151,476,0,1,20.8526053101,162.786296401,200.220787441,43.7653518164,94.0315413802,99.0198842932,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,5,193.855621338,47.6724052429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,http://nieris.deviantart.com/art/Tracer-610334171,http://pre07.deviantart.net/94fc/th/pre/i/2016/143/4/9/tracer_by_nieris-da3dkuz.jpg,20586,472,0,1,70.931304039,60.1668696711,213.96258882,27.3948021677,52.3494097014,59.6630434647,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,3,114.909240723,354.633666992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,http://ursuladecay.deviantart.com/art/Nikki-607212843,http://pre09.deviantart.net/d0cc/th/pre/i/2016/126/5/c/nikki_by_ursuladecay-da1ioff.png,1887,467,0,1,100.284078693,103.726638752,174.704181482,40.9760694246,54.1572365623,53.9623096888,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,3,1,6,247.798339844,342.190734863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,http://yu-han.deviantart.com/art/Girl-608718896,http://img03.deviantart.net/f463/i/2016/134/b/a/girl_by_yu_han-da2eyi8.jpg,1529,454,0,1,118.145084489,44.4516258525,204.830790476,42.515683378,60.5433066379,69.2969431038,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,3,1,4,136.449066162,108.707275391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,http://mireys.deviantart.com/art/Weird-Min-609437426,http://pre04.deviantart.net/a38c/th/pre/i/2016/137/6/a/weird_min_by_mireys-da2ucxe.png,1878,503,0,1,21.3240344073,37.1469211109,184.079242278,25.4850011036,51.1722615727,52.2753777314,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,6,216.615509033,181.931182861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
